,Time,Open,High,Low,Close,Volume
88,2021-08-09 15:35:00,45814.66,45864.18,45755.9,45862.64,155.816908
89,2021-08-09 15:40:00,45862.63,45885.52,45735.3,45761.4,152.8519
90,2021-08-09 15:45:00,45761.41,45799.99,45622.88,45708.17,218.968515
91,2021-08-09 15:50:00,45709.18,45735.84,45316.16,45316.16,660.090581
92,2021-08-09 15:55:00,45317.27,45474.15,45254.11,45396.01,609.515407
93,2021-08-09 16:00:00,45396,45516.55,45373.5,45458.43,277.004125
94,2021-08-09 16:05:00,45458.43,46250,45400.84,46080.15,1888.006941
95,2021-08-09 16:10:00,46082.46,46160,45821,45961.86,700.836205
96,2021-08-09 16:15:00,45966,46063.89,45898.85,46053.89,346.070421
97,2021-08-09 16:20:00,46053.89,46059.91,45950,45984.04,264.275003
98,2021-08-09 16:25:00,45982.47,45988.91,45831.91,45856.18,209.742904
99,2021-08-09 16:30:00,45856.18,45949.53,45624.31,45655.99,485.99408
100,2021-08-09 16:35:00,45655.99,45762.93,45589.25,45725.28,493.290955
101,2021-08-09 16:40:00,45725.27,45800,45642.33,45650.01,179.30034
102,2021-08-09 16:45:00,45650.01,45755.55,45633.94,45633.94,247.213454
103,2021-08-09 16:50:00,45633.94,45670,45470.48,45670,416.997994
104,2021-08-09 16:55:00,45669.99,45777.16,45600,45617.54,163.898161
105,2021-08-09 17:00:00,45617.53,45897.06,45611.8,45743.06,293.153651
106,2021-08-09 17:05:00,45743.06,45790.92,45700,45771.46,93.827649
107,2021-08-09 17:10:00,45771.45,45942,45749.81,45875.9,247.099032
108,2021-08-09 17:15:00,45875.84,45990,45869.99,45976.88,387.756997
109,2021-08-09 17:20:00,45971.2,45976.89,45883.01,45925.92,315.746783
110,2021-08-09 17:25:00,45930.62,45963.47,45904.68,45953.3,447.221169
111,2021-08-09 17:30:00,45953.3,45954.47,45808.79,45937.03,207.202216
112,2021-08-09 17:35:00,45937.03,46000,45880,45901.08,446.475116
113,2021-08-09 17:40:00,45901.08,45936.99,45852.04,45880.06,180.498378
114,2021-08-09 17:45:00,45880.06,45949.79,45850.32,45940,120.358447
115,2021-08-09 17:50:00,45940,46018,45930.87,45981.4,192.178318
116,2021-08-09 17:55:00,45981.4,45990.14,45860.89,45870.75,146.677482
117,2021-08-09 18:00:00,45870.76,46011,45811.37,45976.46,305.064849
118,2021-08-09 18:05:00,45976.46,46143.11,45915.35,45982.5,595.270389
119,2021-08-09 18:10:00,45982.49,45998.02,45671.24,45785.79,425.269189
120,2021-08-09 18:15:00,45785.79,45865.54,45750,45843.68,164.506453
121,2021-08-09 18:20:00,45843.68,45940,45775,45796.34,177.959532
122,2021-08-09 18:25:00,45796.34,45877.38,45709.82,45727.72,156.474509
123,2021-08-09 18:30:00,45731.41,45842.57,45731.4,45799.85,119.169041
124,2021-08-09 18:35:00,45799.86,45819.84,45710,45730,125.749096
125,2021-08-09 18:40:00,45730.01,45807.53,45691,45792.01,147.373464
126,2021-08-09 18:45:00,45797.6,45898.21,45791.59,45869.27,113.838233
127,2021-08-09 18:50:00,45869.26,45917.38,45845.63,45889.88,95.008564
128,2021-08-09 18:55:00,45889.89,45900,45833,45889.96,77.90475
129,2021-08-09 19:00:00,45889.96,46029.19,45790.01,45956.21,235.815484
130,2021-08-09 19:05:00,45956.22,45980.6,45785,45795,162.816798
131,2021-08-09 19:10:00,45795,45826.52,45770,45788.41,98.786889
132,2021-08-09 19:15:00,45788.41,45859.14,45771.92,45850,89.418348
133,2021-08-09 19:20:00,45849.52,45885.68,45780,45822.26,99.472214
134,2021-08-09 19:25:00,45819.05,45877.05,45791.58,45874.08,70.217727
135,2021-08-09 19:30:00,45874.08,45874.08,45792.44,45812.19,77.476251
136,2021-08-09 19:35:00,45812.2,45917.24,45767.25,45827.76,124.534679
137,2021-08-09 19:40:00,45827.76,45920,45805,45806.8,128.304625
138,2021-08-09 19:45:00,45806.79,45867.27,45780,45857.88,107.189067
139,2021-08-09 19:50:00,45857.88,45909.03,45835.53,45875.08,105.268914
140,2021-08-09 19:55:00,45875.07,45894.58,45791.9,45833.41,133.597314
141,2021-08-09 20:00:00,45833.4,46000,45833.4,45970.17,118.662209
142,2021-08-09 20:05:00,45970.17,45984.37,45826.45,45914.08,135.905242
143,2021-08-09 20:10:00,45914.08,45926.36,45888.02,45921.09,67.000243
144,2021-08-09 20:15:00,45921.08,46065.27,45874.09,46056.54,188.849398
145,2021-08-09 20:20:00,46056.55,46072.4,45941.28,46013.29,203.888496
146,2021-08-09 20:25:00,46013.29,46024,45933.7,45996.03,137.753896
147,2021-08-09 20:30:00,45996.03,46159.54,45947.99,46159.54,311.847701
148,2021-08-09 20:35:00,46159.53,46387,46103.54,46257.17,1016.16275
149,2021-08-09 20:40:00,46257.16,46416.33,46224.6,46326.78,689.638097
150,2021-08-09 20:45:00,46318.86,46454.15,46267.9,46383.12,406.8079
151,2021-08-09 20:50:00,46383.12,46406.21,46259.72,46275.2,242.070205
152,2021-08-09 20:55:00,46275.2,46284.99,46113.1,46193.99,339.624104
153,2021-08-09 21:00:00,46193.99,46231.55,46097.37,46213.2,243.473088
154,2021-08-09 21:05:00,46211.79,46364.23,46174.54,46286.45,212.015737
155,2021-08-09 21:10:00,46286.41,46400,46250.03,46373.3,212.762854
156,2021-08-09 21:15:00,46373.29,46399,46241.61,46283.04,191.054348
157,2021-08-09 21:20:00,46283.04,46342,46227.8,46333.19,103.024503
158,2021-08-09 21:25:00,46333.16,46358.56,46268.2,46321.6,103.723143
159,2021-08-09 21:30:00,46321.58,46321.58,46181.81,46185.05,137.586099
160,2021-08-09 21:35:00,46185.06,46249.99,46147,46190.77,137.741488
161,2021-08-09 21:40:00,46190.77,46216.81,46151.04,46155.65,120.97459
162,2021-08-09 21:45:00,46155.66,46221.8,46151.04,46179.97,79.863434
163,2021-08-09 21:50:00,46179.97,46206.74,45814.52,45837.07,786.45138
164,2021-08-09 21:55:00,45837.07,46008.43,45817.69,45979.85,273.42807
165,2021-08-09 22:00:00,45981.05,46200,45981.05,46122.8,178.438938
166,2021-08-09 22:05:00,46122.81,46246.05,46122.8,46227.03,121.332437
167,2021-08-09 22:10:00,46228.03,46311.79,46161.36,46237.42,218.423474
168,2021-08-09 22:15:00,46237.42,46399,46227.51,46374.84,261.457683
169,2021-08-09 22:20:00,46374.85,46401.97,46362.08,46377.01,246.199757
170,2021-08-09 22:25:00,46377.01,46387.69,46250.33,46274.75,132.997544
171,2021-08-09 22:30:00,46273.56,46273.56,45430,45654.4,1466.002692
172,2021-08-09 22:35:00,45660.63,45834.66,45561.94,45766.97,403.03493
173,2021-08-09 22:40:00,45766.98,46030,45766.98,45789.5,445.040279
174,2021-08-09 22:45:00,45789.49,45838.02,45550,45640.71,360.797724
175,2021-08-09 22:50:00,45641.24,45725.86,45550,45591.62,243.594394
176,2021-08-09 22:55:00,45593.6,45656.53,45422,45459.36,380.368704
177,2021-08-09 23:00:00,45459.35,45772.98,45456.17,45567.97,456.844275
178,2021-08-09 23:05:00,45567.97,45657.54,45500,45542.11,116.376215
179,2021-08-09 23:10:00,45542.24,45554,45060,45074.04,763.358458
180,2021-08-09 23:15:00,45079.93,45300,44900,45222.5,1077.055138
181,2021-08-09 23:20:00,45219.54,45318.38,45010.18,45081.58,309.409684
182,2021-08-09 23:25:00,45079.99,45299,45036.01,45176.35,258.455069
183,2021-08-09 23:30:00,45176.35,45485.96,45174.68,45325.67,351.549105
184,2021-08-09 23:35:00,45325.59,45790.45,45209.33,45790.44,494.917572
185,2021-08-09 23:40:00,45790.44,46041.06,45785.01,45910,510.651167
186,2021-08-09 23:45:00,45910,45920.03,45744.75,45780.01,245.530462
187,2021-08-09 23:50:00,45780.01,45850,45701,45760,159.01884
188,2021-08-09 23:55:00,45760.01,45784.99,45681.22,45716.07,118.218906
189,2021-08-10 00:00:00,45716.06,46097.28,45699.29,45796.49,284.869069
190,2021-08-10 00:05:00,45796.48,45823.14,45676,45746.64,126.654709
191,2021-08-10 00:10:00,45746.63,45841.75,45690.01,45748.09,96.363916
192,2021-08-10 00:15:00,45748.08,45866.4,45748.08,45857.7,89.593367
193,2021-08-10 00:20:00,45856.66,45938.18,45852.52,45885.01,124.840687
194,2021-08-10 00:25:00,45885.01,45900,45730.01,45769.14,165.021769
195,2021-08-10 00:30:00,45769.14,45950,45768.14,45907.02,104.26106
196,2021-08-10 00:35:00,45907.02,45960.76,45810.97,45943.49,138.087793
197,2021-08-10 00:40:00,45941.43,46078.72,45871.73,46006.2,155.558641
198,2021-08-10 00:45:00,46006.2,46288,45953.12,46284.57,349.52066
199,2021-08-10 00:50:00,46276.53,46317.29,46166,46197.67,273.975874
200,2021-08-10 00:55:00,46197.67,46243.85,46137.58,46243.85,128.167027
201,2021-08-10 01:00:00,46243.85,46249.99,46136.42,46196.92,145.476918
202,2021-08-10 01:05:00,46196.92,46290,46119.02,46289.99,137.603247
203,2021-08-10 01:10:00,46289.99,46400,46218.97,46291.02,274.565524
204,2021-08-10 01:15:00,46291.02,46412.99,46250.01,46290.74,293.3638
205,2021-08-10 01:20:00,46290.74,46373.04,46261.58,46349.28,127.922029
206,2021-08-10 01:25:00,46348.08,46361.32,46237.84,46300.85,107.766194
207,2021-08-10 01:30:00,46300.86,46306.37,46138.31,46262.14,126.510607
208,2021-08-10 01:35:00,46262.13,46283.48,46146.81,46201.79,88.435812
209,2021-08-10 01:40:00,46201.79,46219.99,46050.12,46071.54,271.574518
210,2021-08-10 01:45:00,46067.75,46174.3,46050,46146.73,176.175236
211,2021-08-10 01:50:00,46151.46,46327.04,46128.91,46314.04,130.022219
212,2021-08-10 01:55:00,46318.66,46380,46249.99,46253.4,129.785737
213,2021-08-10 02:00:00,46248.87,46327.07,46101.01,46281.37,272.123867
214,2021-08-10 02:05:00,46281.38,46700,46281.37,46303.37,1439.438406
215,2021-08-10 02:10:00,46303.37,46308.59,45870,46001.23,692.858928
216,2021-08-10 02:15:00,46001.23,46094.44,45888.52,46094.43,304.226238
217,2021-08-10 02:20:00,46089.35,46127.77,46001.45,46061.64,149.808473
218,2021-08-10 02:25:00,46066.68,46250.5,46060.35,46176.48,159.652221
219,2021-08-10 02:30:00,46176.47,46291.83,46042.96,46092.18,267.792749
220,2021-08-10 02:35:00,46092.17,46121.98,45800,45846.01,326.375476
221,2021-08-10 02:40:00,45846.01,45936.36,45800.94,45908.45,124.21088
222,2021-08-10 02:45:00,45908.45,45913.5,45703.43,45763.69,224.605256
223,2021-08-10 02:50:00,45763.69,45900,45759.75,45885.21,89.855652
224,2021-08-10 02:55:00,45885.21,46065.98,45883.49,45966.4,171.186209
225,2021-08-10 03:00:00,45966.39,46029.68,45850,45852.74,126.180411
226,2021-08-10 03:05:00,45852.74,45951.44,45762.71,45802.6,129.925003
227,2021-08-10 03:10:00,45802.61,45834.99,45710,45722.87,123.241315
228,2021-08-10 03:15:00,45722.88,45826.5,45635.34,45817.7,313.317552
229,2021-08-10 03:20:00,45817.71,45888.87,45758.68,45819.01,162.525814
230,2021-08-10 03:25:00,45819.01,45887.3,45739.71,45878.67,140.957964
231,2021-08-10 03:30:00,45878.67,45987.95,45864.08,45979.97,102.964901
232,2021-08-10 03:35:00,45979.97,45982.98,45898.94,45966.13,60.466254
233,2021-08-10 03:40:00,45966.12,45974.56,45875.26,45909.87,53.424667
234,2021-08-10 03:45:00,45910.95,46099.05,45832.01,46037,168.90605
235,2021-08-10 03:50:00,46039.7,46099.13,45984.81,45993.37,120.053027
236,2021-08-10 03:55:00,45993.38,46050.67,45950,46007.02,87.217836
237,2021-08-10 04:00:00,46008.66,46008.67,45853.58,45870.29,136.844078
238,2021-08-10 04:05:00,45870.29,45947.58,45824.2,45898.92,84.443462
239,2021-08-10 04:10:00,45898.92,46038.01,45898.91,45986.31,76.095845
240,2021-08-10 04:15:00,45986.31,45986.65,45900,45920,100.1269
241,2021-08-10 04:20:00,45920,46061.72,45900.01,46009.99,79.831744
242,2021-08-10 04:25:00,46010,46050,45920,46023.01,173.732985
243,2021-08-10 04:30:00,46023.01,46027.71,45905.86,45930.42,109.76764
244,2021-08-10 04:35:00,45930.41,46010,45890.01,45997.46,115.19878
245,2021-08-10 04:40:00,45997.46,46042.6,45911.44,46015.09,85.598988
246,2021-08-10 04:45:00,46015.09,46082.07,45966.35,46049.69,100.262712
247,2021-08-10 04:50:00,46051.04,46123.34,46028.44,46103.87,152.85166
248,2021-08-10 04:55:00,46103.88,46111.29,46035.31,46084.39,111.360569
249,2021-08-10 05:00:00,46084.39,46111.87,46035,46090.82,97.158022
250,2021-08-10 05:05:00,46086.87,46090,46019.03,46038.42,129.046107
251,2021-08-10 05:10:00,46038.43,46039.33,45921.64,45945.74,166.321194
252,2021-08-10 05:15:00,45945.73,45973.51,45820,45869.53,156.01755
253,2021-08-10 05:20:00,45869.53,45877.86,45765.99,45809.07,216.908305
254,2021-08-10 05:25:00,45809.08,45817.99,45733.59,45753.25,97.12508
255,2021-08-10 05:30:00,45752.25,45809.89,45700.32,45726.88,116.058718
256,2021-08-10 05:35:00,45726.88,45746.9,45629.67,45742.99,131.607302
257,2021-08-10 05:40:00,45743,45849.66,45692.32,45803.99,129.067159
258,2021-08-10 05:45:00,45804,45804,45688.75,45709.33,105.560699
259,2021-08-10 05:50:00,45709.34,45709.34,45631.74,45652.62,105.308343
260,2021-08-10 05:55:00,45652.62,45719.03,45648.57,45708.76,107.039534
261,2021-08-10 06:00:00,45707.12,45707.12,45555,45579.3,224.157455
262,2021-08-10 06:05:00,45579.3,45713.67,45562.72,45689.82,133.400524
263,2021-08-10 06:10:00,45689.81,45764.66,45664.18,45764.65,100.256998
264,2021-08-10 06:15:00,45764.65,45850,45706.14,45829.99,95.151268
265,2021-08-10 06:20:00,45829.99,45840.77,45766.62,45782.73,105.699885
266,2021-08-10 06:25:00,45782.73,45786.77,45746,45747.09,63.682138
267,2021-08-10 06:30:00,45749.62,45757.72,45647.62,45650.02,128.197514
268,2021-08-10 06:35:00,45650.03,45673.56,45571.01,45592.39,91.143405
269,2021-08-10 06:40:00,45592.4,45599.99,45500,45544.13,245.065294
270,2021-08-10 06:45:00,45544.12,45637.22,45500,45621.62,126.674837
271,2021-08-10 06:50:00,45622.03,45622.5,45521.87,45598.94,106.345325
272,2021-08-10 06:55:00,45599.45,45610.36,45450.62,45459.59,156.08266
273,2021-08-10 07:00:00,45459.58,45586.59,45407.22,45584.92,151.966172
274,2021-08-10 07:05:00,45584.92,45700,45561.53,45660.42,199.818145
275,2021-08-10 07:10:00,45660.43,45664.32,45606,45620.45,96.133279
276,2021-08-10 07:15:00,45620.46,45750,45611.65,45749.52,205.163509
277,2021-08-10 07:20:00,45749.52,45753.34,45681.04,45701.88,69.643821
278,2021-08-10 07:25:00,45701.87,45720.59,45674.43,45691.91,73.320099
279,2021-08-10 07:30:00,45691.92,45777.16,45620.75,45726.77,141.383707
280,2021-08-10 07:35:00,45726.78,45752.53,45676,45682.42,60.616697
281,2021-08-10 07:40:00,45682.42,45769.4,45615.7,45668.13,116.244348
282,2021-08-10 07:45:00,45668.13,45719.04,45634.1,45670.78,84.972097
283,2021-08-10 07:50:00,45670.78,45670.79,45557,45564.32,115.395514
284,2021-08-10 07:55:00,45564.32,45584.97,45518.94,45560,149.768986
285,2021-08-10 08:00:00,45562.45,45562.45,45450,45465.62,191.149913
286,2021-08-10 08:05:00,45465.62,45500.49,45382.67,45500.49,220.443712
287,2021-08-10 08:10:00,45500.48,45503.28,45403.26,45460.25,90.342835
288,2021-08-10 08:15:00,45460.25,45572.19,45447.09,45532.69,118.448062
289,2021-08-10 08:20:00,45532.69,45540.27,45414.05,45434.84,158.238851
290,2021-08-10 08:25:00,45434.85,45434.85,45360,45409.85,188.732765
291,2021-08-10 08:30:00,45410.49,45510,45388.21,45503.2,172.934673
292,2021-08-10 08:35:00,45503.22,45507.94,45423.21,45471.84,76.892324
293,2021-08-10 08:40:00,45471.84,45609.45,45471.84,45609.43,128.04961
294,2021-08-10 08:45:00,45609.43,45706,45543.73,45705.99,192.693498
295,2021-08-10 08:50:00,45705.99,45706,45604.09,45630.64,83.150073
296,2021-08-10 08:55:00,45630.64,45650.03,45507.81,45553.98,185.133423
297,2021-08-10 09:00:00,45553.98,45553.98,45366.49,45377.93,168.613493
298,2021-08-10 09:05:00,45377.93,45436.96,45300,45420.75,259.308378
299,2021-08-10 09:10:00,45420.76,45449.49,45360,45379.15,98.655174
300,2021-08-10 09:15:00,45379.15,45473.07,45337.34,45443.71,182.261759
301,2021-08-10 09:20:00,45443.71,45450.1,45392.3,45401.29,98.65433
302,2021-08-10 09:25:00,45401.28,45443.34,45359.74,45440.57,70.050062
303,2021-08-10 09:30:00,45440.57,45666.66,45355.02,45630.01,193.856455
304,2021-08-10 09:35:00,45630.01,45630.01,45498,45555,127.967754
305,2021-08-10 09:40:00,45555,45612.51,45504.29,45571.85,154.867624
306,2021-08-10 09:45:00,45571.85,45600,45509.36,45594.69,130.765943
307,2021-08-10 09:50:00,45594.68,45750,45550.9,45744.54,132.061897
308,2021-08-10 09:55:00,45745.07,46023.92,45732,45948,427.409284
309,2021-08-10 10:00:00,45948,45953.38,45849.92,45879.99,228.319363
310,2021-08-10 10:05:00,45880,45887.73,45826.64,45833.67,128.662638
311,2021-08-10 10:10:00,45833.66,45840,45755,45806.18,110.354697
312,2021-08-10 10:15:00,45806.18,45875.93,45700,45859.67,168.279763
313,2021-08-10 10:20:00,45859.68,46037.38,45837.29,45970.28,185.633325
314,2021-08-10 10:25:00,45970.27,46063.11,45913.64,46000,248.631091
315,2021-08-10 10:30:00,46000.01,46016.99,45916.41,45944.45,120.311249
316,2021-08-10 10:35:00,45944.45,45957.14,45882.14,45949.99,106.868155
317,2021-08-10 10:40:00,45950,46063.1,45905.64,46020.49,146.973383
318,2021-08-10 10:45:00,46020.48,46020.49,45937.82,45984.48,144.755767
319,2021-08-10 10:50:00,45984.48,46019.76,45926.43,45999.99,115.287554
320,2021-08-10 10:55:00,45999.98,46167.43,45982.41,46134.83,337.421838
321,2021-08-10 11:00:00,46134.83,46171.42,46025,46054.04,260.272575
322,2021-08-10 11:05:00,46054.04,46103.47,46010,46048.86,221.090134
323,2021-08-10 11:10:00,46048.86,46133.94,46040,46053.81,123.394082
324,2021-08-10 11:15:00,46053.81,46089.95,45842.11,45871.29,203.616213
325,2021-08-10 11:20:00,45871.3,45920.94,45813.61,45853.87,168.771668
326,2021-08-10 11:25:00,45853.87,45907.01,45833.11,45862.9,93.200368
327,2021-08-10 11:30:00,45861.22,45916.44,45818.09,45910.76,91.651929
328,2021-08-10 11:35:00,45910.76,45960.1,45887.4,45933.37,100.59877
329,2021-08-10 11:40:00,45933.37,45973.91,45891.74,45902.12,96.91817
330,2021-08-10 11:45:00,45902.11,46053.77,45838.83,46053.77,118.630276
331,2021-08-10 11:50:00,46053.76,46070.65,45987.42,46025.83,88.755485
332,2021-08-10 11:55:00,46025.83,46035.28,45945.22,45970.47,82.590448
333,2021-08-10 12:00:00,45970.47,46030,45927.54,46003.39,137.138705
334,2021-08-10 12:05:00,46003.4,46003.4,45830.02,45859.96,149.926295
335,2021-08-10 12:10:00,45859.97,45941.78,45850.53,45900.04,137.591821
336,2021-08-10 12:15:00,45900.03,45904.78,45850.81,45859.06,227.375954
337,2021-08-10 12:20:00,45859.06,45860,45700,45765.59,270.842749
338,2021-08-10 12:25:00,45765.6,45799.99,45745.19,45746.95,140.917615
339,2021-08-10 12:30:00,45746.95,45750.46,45473.92,45593.96,527.245368
340,2021-08-10 12:35:00,45593.96,45603.7,45421,45450.11,293.911115
341,2021-08-10 12:40:00,45450.11,45515.59,45310,45456.12,518.746866
342,2021-08-10 12:45:00,45453.12,45509.58,45420.01,45464.08,287.703808
343,2021-08-10 12:50:00,45464.08,45483.55,45320.01,45395.58,290.799349
344,2021-08-10 12:55:00,45395.59,45433.87,45276.55,45346.37,426.802619
345,2021-08-10 13:00:00,45346.37,45454.48,45282.96,45288.91,305.186351
346,2021-08-10 13:05:00,45288.92,45413.1,45245.22,45386.52,299.993649
347,2021-08-10 13:10:00,45386.51,45511.81,45350,45484.76,268.581834
348,2021-08-10 13:15:00,45487.19,45584.32,45436.58,45506.22,259.683585
349,2021-08-10 13:20:00,45506.22,45548.62,45450.05,45546.08,123.843516
350,2021-08-10 13:25:00,45546.08,45595.84,45510.02,45589.39,271.521354
351,2021-08-10 13:30:00,45589.39,45593.45,45399.32,45434.35,243.52977
352,2021-08-10 13:35:00,45434.35,45434.35,45339,45385.37,192.717821
353,2021-08-10 13:40:00,45385.37,45434.14,45290,45297.52,287.299381
354,2021-08-10 13:45:00,45295.77,45451.12,45192.79,45399.19,322.58285
355,2021-08-10 13:50:00,45399.19,45458.88,45336.98,45388.55,131.764077
356,2021-08-10 13:55:00,45388.55,45388.55,45312.49,45345.05,118.137218
357,2021-08-10 14:00:00,45345.05,45454.99,45233.01,45272.41,199.169706
